week,kickoff,home,away,neutral,pred,spread_open,mkt_margin,edge,side_play,proj_total,total_open,tot_edge,tot_side,tot_play,tot_status,posted,posted_basis
2,2026-09-12,Marshall,Middle Tennessee,FALSE,23.8,-15.75,15.75,8.1,NA,NA,57.5,NA,NA,NA,NA,NA,NA
2,2026-09-11,Boston College,Rutgers,FALSE,-4.3,-3.5,3.5,-7.8,NA,NA,54.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Purdue,Wake Forest,FALSE,-11.5,4,-4,-7.5,NA,NA,49.75,NA,NA,NA,NA,NA,NA
2,2026-09-12,Texas A&M,Arizona State,FALSE,21.7,-14.25,14.25,7.4,NA,NA,51.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,East Carolina,App State,FALSE,2.6,-9.75,9.75,-7.2,NA,NA,56.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Boise State,Memphis,FALSE,-0,-7,7,-7,NA,NA,55.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Texas State,UTSA,FALSE,6.9,-0.25,0.25,6.7,NA,NA,64.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,North Texas,UNLV,FALSE,0.8,5.5,-5.5,6.3,NA,NA,59.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,Illinois,Duke,FALSE,1.3,-7.25,7.25,-6,NA,NA,53.5,NA,NA,NA,NA,NA,NA
2,2026-09-13,USC,Louisiana,FALSE,25,-29.75,29.75,-4.8,NA,NA,61.75,NA,NA,NA,NA,NA,NA
2,2026-09-12,BYU,Arizona,FALSE,11.4,-7,7,4.4,NA,NA,50.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Vanderbilt,Delaware,FALSE,16.8,-21.25,21.25,-4.4,NA,NA,54.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Georgia Tech,Tennessee,FALSE,-15.2,11,-11,-4.2,NA,NA,55,NA,NA,NA,NA,NA,NA
2,2026-09-12,Sam Houston,Tulsa,FALSE,-7.8,12,-12,4.2,NA,NA,52.75,NA,NA,NA,NA,NA,NA
2,2026-09-12,Syracuse,California,FALSE,-3.2,-0.75,0.75,-4,NA,NA,54.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,Florida International,Buffalo,FALSE,6.6,-10.25,10.25,-3.7,NA,NA,50,NA,NA,NA,NA,NA,NA
2,2026-09-12,Michigan,Oklahoma,FALSE,-2,-1.5,1.5,-3.5,NA,NA,46,NA,NA,NA,NA,NA,NA
2,2026-09-13,Hawai'i,New Mexico State,FALSE,7.7,-10.75,10.75,-3,NA,NA,51,NA,NA,NA,NA,NA,NA
2,2026-09-13,Fresno State,Sacramento State,FALSE,21.1,-18.25,18.25,2.9,NA,NA,47.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,Nebraska,Bowling Green,FALSE,29.9,-27.25,27.25,2.6,NA,NA,50.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,Ohio,Jacksonville State,FALSE,4.8,-2.25,2.25,2.5,NA,NA,50,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kansas,Missouri,FALSE,-9.1,6.75,-6.75,-2.3,NA,NA,51.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,UAB,UL Monroe,FALSE,11.3,-9,9,2.3,NA,NA,55.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,UCLA,San Diego State,FALSE,11.3,-10,10,1.3,NA,NA,53,NA,NA,NA,NA,NA,NA
2,2026-09-12,UConn,Maryland,FALSE,-13.7,12.5,-12.5,-1.2,NA,NA,53.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kennesaw State,Georgia State,FALSE,8.1,-9.25,9.25,-1.2,NA,NA,50.75,NA,NA,NA,NA,NA,NA
2,2026-09-12,Georgia,Western Kentucky,FALSE,38.5,-37.5,37.5,1,NA,NA,53.25,NA,NA,NA,NA,NA,NA
2,2026-09-12,LSU,Louisiana Tech,FALSE,33.3,-32.5,32.5,0.8,NA,NA,55.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Tulane,South Alabama,FALSE,9.4,-10,10,-0.6,NA,NA,53,NA,NA,NA,NA,NA,NA
2,2026-09-12,Auburn,Southern Miss,FALSE,29.3,-29.75,29.75,-0.4,NA,NA,52.75,NA,NA,NA,NA,NA,NA
2,2026-09-12,Pittsburgh,UCF,FALSE,7.8,-8,8,-0.2,NA,NA,54.25,NA,NA,NA,NA,NA,NA
2,2026-09-10,West Virginia Wesleyan,Shippensburg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-10,Northwestern (OK),Arkansas Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-10,Denison,Oberlin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-11,East Central,Arkansas Monticello,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-11,Miami,Florida A&M,FALSE,NA,-56,56,NA,NA,NA,62.5,NA,NA,NA,NA,NA,NA
2,2026-09-11,Southwestern Oklahoma State,Harding,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-11,NC State,Richmond,FALSE,NA,-30.5,30.5,NA,NA,NA,48.5,NA,NA,NA,NA,NA,NA
2,2026-09-11,Virginia,Norfolk State,FALSE,NA,-44.5,44.5,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA
2,2026-09-11,St. Lawrence,St. John Fisher,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-11,King's,Stevenson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-11,Louisville,Villanova,FALSE,NA,-36.5,36.5,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA
2,2026-09-11,North Greenville,Charleston (WV),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hillsdale,Wayne State (MI),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Findlay,Fairmont State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Davenport,Indianapolis,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Frostburg State,Assumption,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Millersville,California (PA),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kutztown,Clarion,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Shepherd,Gannon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Pace,Monroe,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Catholic,Carnegie Mellon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Rochester (NY),SUNY Morrisville,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Albion,Wheaton (IL),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Union,SUNY Cortland,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hartwick,Buffalo State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Alma,Wisconsin Oshkosh,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,North Carolina Wesleyan,Apprentice School,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Rensselaer,Utica,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Davidson,Dickinson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Dayton,Thomas More,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Rhode Island,Elon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Long Island University,UAlbany,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,FDU Florham,Albright,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Anderson (IN),Gallaudet,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Muhlenberg,Endicott,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Curry,Coast Guard,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,WPI,New England,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Merchant Marine,Nichols,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,MIT,New England College,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Fitchburg State,UMass Dartmouth,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Husson,Springfield,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Westfield State,Bridgewater State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mass Maritime,Dean,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Moravian,Rowan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Norwich,Vermont State Castleton,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Waynesburg,Ursinus,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kent State,Wofford,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,North Carolina,East Tennessee State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northwood,Saginaw Valley State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Indiana,Howard,FALSE,NA,-56.5,56.5,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lafayette,Marist,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Miami (OH),Holy Cross,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Puget Sound,Lewis-Clark Valley College,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,West Virginia,UT Martin,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kean,SUNY Maritime,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lycoming,Montclair State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Thiel,Adrian,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wilkes,The College of New Jersey,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hampden Sydney,Monmouth (IL),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wabash,Wittenberg,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kenyon,Wooster,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Truman State,Northeastern State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hiram,Manchester,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Eastern,Misericordia,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lebanon Valley,Delaware Valley,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Widener,Alvernia,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Maryville (TN),Hanover,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hope,Wisconsin Stevens Point,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hobart,Brockport,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Central Michigan,Colgate,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Olivet,North Park,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lawrence,Buena Vista,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Concordia St. Paul,University of Mary,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lackawanna,Seton Hill,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Calvin,St. Norbert,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Post,West Liberty,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Emory & Henry,Tusculum,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Carson Newman,Wingate,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mars Hill,Catawba,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Morehouse,Central State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Washington & Jefferson,Keystone,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,West Alabama,Pittsburg State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Allegheny,Juniata,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Shorter,UNC Pembroke,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Chowan,Virginia Union,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Ohio Wesleyan,John Carroll,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Chicago State,Kentucky Christian,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Kalamazoo,Rose Hulman,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Westminster (PA),Franklin & Marshall,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Randolph Macon,Johns Hopkins,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Salisbury,McDaniel,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Brevard,Sewanee,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Western New England,Salve Regina,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Western Connecticut State,Christopher Newport,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mount Union,Grove City,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Baldwin Wallace,Bethany (WV),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,VMI,Bucknell,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Capital,Wilmington (OH),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin Platteville,Dubuque,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin La Crosse,Hardin Simmons,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Millikin,Luther,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wartburg,North Central College,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin Whitewater,Saint Xavier,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Coe,Wisconsin River Falls,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Aurora,Mount St Joseph,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Hendrix,Huntingdon,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Roanoke College,Greensboro,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Austin,Rhodes,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Greenville,Lakeland,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Mayville State,Minnesota Morris,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Bridgewater,Susquehanna,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Cornell (IA),Beloit,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Concordia Chicago,Grinnell,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Knox,Lake Forest,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,South Dakota,Eastern Washington,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Youngstown State,Duquesne,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Lehigh,William & Mary,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northern Iowa,Drake,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,St. Thomas (MN),Northern Michigan,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Marietta,Ohio Northern,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Shaw,Ferrum,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Barton,BLUEFIELD,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Southwest Baptist,Roosevelt,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Emporia State,Michigan Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,UVA Wise,Anderson (SC),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Washington St. Louis,DePauw,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Bloomsburg,Edinboro,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Sioux Falls,Minnesota St Moorhead,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Augustana (SD),Minot State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Winona State,Jamestown,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wayne State (NE),Minnesota Duluth,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Wisconsin Stout,Augustana (IL),FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Carroll (WI),Wisconsin Eau Claire,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Illinois Wesleyan,Trine,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Ball State,Stony Brook,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Rockford,Elmhurst,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Northwest Missouri State,Washburn,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Worcester State,Plymouth State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Delaware State,Bowie State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Montana,Utah Tech,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Miles,Edward Waters,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Black Hills State,Adams State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,South Dakota Mines,Colorado Mesa,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Pacific Lutheran,Mary Hardin Baylor,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Concordia (WI),Martin Luther,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Toledo,Central Connecticut,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,James Madison,Wagner,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Colorado,Weber State,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Akron,Robert Morris,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Massachusetts,Sacred Heart,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,SMU,UC Davis,FALSE,NA,-24.5,24.5,NA,NA,NA,58.5,NA,NA,NA,NA,NA,NA
2,2026-09-12,Bethune-Cookman,Stetson,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Saint Anselm,Bentley,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Thomas,Erskine,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,CSU Pueblo,Colorado School of Mines,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-09-12,Idaho,Lamar,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
